Published Odometry - x: -0.562082, y: 0, Linear Velocity: 0.00471629, Angular Velocity: -0.568698
Published Odometry - x: -5.00824, y: 4.49289, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.52819, y: 4.44996, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.94143, y: 4.03466, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.86301, y: 3.80206, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.00952, y: 4.7401, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.59959, y: 4.11911, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.61004, y: 3.75333, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.55157, y: 4.3372, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.65415, y: 4.42665, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.11667, y: 4.63201, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.51721, y: 5.11998, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.34873, y: 4.26198, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.35738, y: 4.35756, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.0466, y: 4.46466, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -3.77194, y: 4.31868, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.0625, y: 4.40378, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -3.55306, y: 4.86404, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -3.98174, y: 5.15958, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -3.98249, y: 4.31647, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.3012, y: 4.19078, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.38256, y: 3.79797, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.53721, y: 3.18524, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.52335, y: 2.20164, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.12629, y: 1.95716, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.28701, y: 2.80798, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.27372, y: 2.73485, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.37236, y: 3.7298, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.03251, y: 4.30734, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.96653, y: 3.82156, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.88794, y: 3.3511, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.50915, y: 3.34016, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.8876, y: 3.3642, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.00276, y: 2.65193, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.20033, y: 2.26792, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.82369, y: 2.69653, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.97058, y: 2.75577, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.52502, y: 2.87314, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.52841, y: 2.21359, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.13026, y: 2.25846, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.75142, y: 2.68014, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.11498, y: 2.6246, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.77378, y: 2.13152, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.65827, y: 2.01756, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.34631, y: 1.24396, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.38975, y: 0.344647, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.74637, y: 0.227938, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.6467, y: 0.236222, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.63162, y: 0.19165, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.28811, y: 0.190886, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.69315, y: 0.0647539, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.53403, y: -0.11093, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.66957, y: 0.0351904, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.86193, y: 0.885332, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.72703, y: 0.667726, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.2377, y: 0.450171, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.73164, y: 0.554239, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -7.47602, y: 0.0419542, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.63921, y: 0.0322299, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.76416, y: 0.99145, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -6.74865, y: 1.41985, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.85669, y: 1.59592, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.3622, y: 1.62107, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.16882, y: 1.62527, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.25456, y: 1.60363, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.91996, y: 1.7487, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.00589, y: 1.01789, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -5.00937, y: 1.72594, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.88002, y: 1.69457, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.36744, y: 1.18577, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.06595, y: 0.507061, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.17785, y: 0.518052, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -4.05229, y: 0.530268, Linear Velocity: 0, Angular Velocity: -1.51569e-30
Published Odometry - x: -3.59446, y: 1.07369, Linear Velocity: 0, Angular Velocity: -1.51569e-30
