Published Odometry - x: 0, y: 0, Linear Velocity: 0, Angular Velocity: 0
Published Odometry - x: 104.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 104.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 104.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 104.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 105.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 105.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 105.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 105.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 105.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 106.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 106.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 106.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 106.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 106.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 107.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 107.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 107.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 107.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 107.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 108.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 108.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 108.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 108.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 108.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 109.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 109.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 109.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 109.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 109.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 110.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 110.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 110.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 110.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 110.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 111.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 111.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 111.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 111.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 111.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 112.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 112.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 112.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 112.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 112.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 113.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 113.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 113.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 113.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 113.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 114.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 114.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 114.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 114.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 114.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 115.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 115.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 115.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 115.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 115.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 116.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 116.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 116.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 116.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 116.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 117.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 117.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 117.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 117.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 117.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 118.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 118.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 118.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 118.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 118.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 119.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 119.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 119.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 119.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 119.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 120.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 120.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 120.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 120.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 120.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 121.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 121.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 121.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 121.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 121.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 122.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 122.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 122.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 122.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 122.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 123.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 123.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 123.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 123.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 123.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 124.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 124.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 124.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 124.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 124.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 125.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 125.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 125.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 125.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 125.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 126.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 126.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 126.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 126.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 126.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 127.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 127.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 127.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 127.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 127.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 128.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 128.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 128.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 128.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 128.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 129.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 129.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 129.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 129.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 129.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 130.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 130.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 130.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 130.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 130.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 131.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 131.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 131.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 131.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 131.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 132.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 132.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 132.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 132.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 132.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 133.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 133.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 133.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 133.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 133.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 134.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 134.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 134.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 134.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 134.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 135.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 135.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 135.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 135.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 135.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 136.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 136.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 136.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 136.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 136.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 137.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 137.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 137.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 137.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 137.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 138.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 138.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 138.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 138.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 138.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 139.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 139.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 139.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 139.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 139.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 140.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 140.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 140.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 140.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 140.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 141.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 141.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 141.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 141.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 141.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 142.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 142.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 142.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 142.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 142.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 143.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 143.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 143.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 143.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 143.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 144.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 144.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 144.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 144.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 144.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 145.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 145.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 145.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 145.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 145.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 146.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 146.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 146.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 146.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 146.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 147.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 147.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 147.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 147.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 147.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 148.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 148.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 148.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 148.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 148.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 149.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 149.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 149.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 149.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 149.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 150.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 150.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 150.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 150.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 150.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 151.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 151.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 151.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 151.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 151.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 152.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 152.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 152.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 152.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 152.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 153.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 153.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 153.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 153.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 153.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 154.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 154.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 154.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 154.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 154.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 155.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 155.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 155.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 155.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 155.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 156.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 156.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 156.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 156.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 156.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 157.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 157.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 157.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 157.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 157.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 158.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 158.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 158.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 158.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 158.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 159.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 159.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 159.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 159.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 159.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 160.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 160.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 160.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 160.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 160.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 161.14, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 161.34, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 161.54, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 161.74, y: 0, Linear Velocity: 2, Angular Velocity: 0
Published Odometry - x: 161.94, y: 0, Linear Velocity: 2, Angular Velocity: 0
